Time                  p[54016]       p[54018]       p[54019]       p[54020]       p[54036]       p[54194]       p[54352]       p[54668]
1.200000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.400000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.600000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.800000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
6.000000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
7.200000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
8.400000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
9.600000e-03          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.080000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.200000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.320000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.440000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.560000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.680000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.800000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
1.920000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.040000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.160000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.280000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.400000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.520000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.640000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.760000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
2.880000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.000000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.120000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.240000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.360000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.480000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.600000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.720000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.840000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
3.960000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.080000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.200000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.320000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.440000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.560000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.680000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.800000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
4.920000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
5.040000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
5.160000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
5.280000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
5.400000e-02          0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
